EVENT_LOG | OS-Level Chat Server | 2026-04-24 02:38:11
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
546        2181.725  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Leo
547        2181.726  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Leo
548        2181.726  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=12   Leo
549        2181.726  SEM_POST           tid=4   room=-  sem=50   msgs=12   Leo
550        2212.151  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
551        2212.156  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
552        2212.157  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Mia
553        2212.158  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Mia
554        2212.158  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=12   Mia
555        2212.159  SEM_POST           tid=5   room=-  sem=50   msgs=12   Mia
556        2240.577  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
557        2240.582  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
558        2240.583  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Nick
559        2240.584  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Nick
560        2240.584  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=13   Nick
561        2240.584  SEM_POST           tid=0   room=-  sem=50   msgs=13   Nick
562        2262.431  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
563        2262.436  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
564        2262.438  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Olivia
565        2262.438  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Olivia
566        2262.438  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=12   Olivia
567        2262.439  SEM_POST           tid=1   room=-  sem=50   msgs=12   Olivia
568        2286.058  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
569        2286.063  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
570        2286.065  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Paul
571        2286.066  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Paul
572        2286.066  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=12   Paul
573        2286.066  SEM_POST           tid=6   room=-  sem=50   msgs=12   Paul
574        2369.962  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
575        2369.969  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
576        2369.972  PRIVATE_MSG        tid=1   room=-  sem=-1   msgs=0    T1->T7 Quinn
577        2369.978  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=12   Quinn
578        2369.979  SEM_POST           tid=7   room=-  sem=50   msgs=12   Quinn
579        2430.055  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
580        2430.059  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
581        2430.061  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Rose
582        2430.062  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Rose
583        2430.062  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=13   Rose
584        2430.062  SEM_POST           tid=2   room=-  sem=50   msgs=13   Rose
585        2502.576  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
586        2502.578  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
587        2502.580  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Sam
588        2502.580  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Sam
589        2502.580  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=13   Sam
590        2502.581  SEM_POST           tid=3   room=-  sem=50   msgs=13   Sam
591        2574.468  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
592        2574.477  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
593        2574.478  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Tina
594        2574.479  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Tina
595        2574.479  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=13   Tina
596        2574.479  SEM_POST           tid=4   room=-  sem=50   msgs=13   Tina
597        2640.738  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
598        2640.742  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
599        2640.744  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Alice
600        2640.745  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Alice
601        2640.745  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=13   Alice
602        2640.745  SEM_POST           tid=5   room=-  sem=50   msgs=13   Alice
603        2712.415  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
604        2712.419  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
605        2712.421  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Bob
606        2712.421  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Bob
607        2712.422  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=14   Bob
608        2712.422  SEM_POST           tid=0   room=-  sem=50   msgs=14   Bob
609        2779.515  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
610        2779.517  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
611        2779.519  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Charlie
612        2779.520  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Charlie
613        2779.520  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=13   Charlie
614        2779.521  SEM_POST           tid=1   room=-  sem=50   msgs=13   Charlie
615        2845.259  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
616        2845.260  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
617        2845.261  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Diana
618        2845.262  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Diana
619        2845.262  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=13   Diana
620        2845.263  SEM_POST           tid=6   room=-  sem=50   msgs=13   Diana
621        2911.067  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
622        2911.070  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
623        2911.072  PRIVATE_MSG        tid=0   room=-  sem=-1   msgs=0    T0->T3 Eve
624        2911.076  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=13   Eve
625        2911.076  SEM_POST           tid=7   room=-  sem=50   msgs=13   Eve
626        2978.515  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
627        2978.518  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
628        2978.519  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Frank
629        2978.519  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Frank
630        2978.519  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=14   Frank
631        2978.520  SEM_POST           tid=2   room=-  sem=50   msgs=14   Frank
632        3039.666  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
633        3039.671  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
634        3039.673  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Grace
635        3039.674  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Grace
636        3039.674  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=14   Grace
637        3039.674  SEM_POST           tid=3   room=-  sem=50   msgs=14   Grace
638        3103.410  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
639        3103.414  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
640        3103.416  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
641        3103.417  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
642        3103.417  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=14   Hank
643        3103.417  SEM_POST           tid=4   room=-  sem=50   msgs=14   Hank
644        3173.772  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
645        3173.776  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
646        3173.778  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Iris
647        3173.779  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Iris
648        3173.779  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=14   Iris
649        3173.779  SEM_POST           tid=5   room=-  sem=50   msgs=14   Iris
650        3242.721  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
651        3242.723  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
652        3242.725  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Jack
653        3242.726  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Jack
654        3242.726  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=15   Jack
655        3242.726  SEM_POST           tid=0   room=-  sem=50   msgs=15   Jack
656        3319.519  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
657        3319.520  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
658        3319.522  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Karen
659        3319.523  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Karen
660        3319.523  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=14   Karen
661        3319.523  SEM_POST           tid=1   room=-  sem=50   msgs=14   Karen
662        3386.242  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
663        3386.246  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
664        3386.247  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Leo
665        3386.248  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Leo
666        3386.248  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=14   Leo
667        3386.248  SEM_POST           tid=6   room=-  sem=50   msgs=14   Leo
668        3446.471  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
669        3446.473  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
670        3446.474  PRIVATE_MSG        tid=1   room=-  sem=-1   msgs=0    T1->T4 Mia
671        3446.476  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=14   Mia
672        3446.476  SEM_POST           tid=7   room=-  sem=50   msgs=14   Mia
673        3511.180  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
674        3511.184  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
675        3511.185  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Nick
676        3511.187  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Nick
677        3511.187  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=15   Nick
678        3511.187  SEM_POST           tid=2   room=-  sem=50   msgs=15   Nick
679        3574.716  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
680        3574.719  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
681        3574.721  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Olivia
682        3574.722  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Olivia
683        3574.722  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=15   Olivia
684        3574.722  SEM_POST           tid=3   room=-  sem=50   msgs=15   Olivia
685        3650.816  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
686        3650.820  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
687        3650.821  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
688        3650.822  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
689        3650.822  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=15   Paul
690        3650.822  SEM_POST           tid=4   room=-  sem=50   msgs=15   Paul
691        3721.708  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
692        3721.710  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
693        3721.712  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Quinn
694        3721.712  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Quinn
695        3721.712  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=15   Quinn
696        3721.713  SEM_POST           tid=5   room=-  sem=50   msgs=15   Quinn
697        3790.858  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
698        3790.862  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
699        3790.864  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Rose
700        3790.865  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Rose
701        3790.866  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=16   Rose
702        3790.866  SEM_POST           tid=0   room=-  sem=50   msgs=16   Rose
703        3866.051  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
704        3866.058  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
705        3866.060  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Sam
706        3866.060  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Sam
707        3866.060  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=15   Sam
708        3866.060  SEM_POST           tid=1   room=-  sem=50   msgs=15   Sam
709        3935.136  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
710        3935.140  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
711        3935.141  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Tina
712        3935.142  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Tina
713        3935.142  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=15   Tina
714        3935.142  SEM_POST           tid=6   room=-  sem=50   msgs=15   Tina
715        3999.768  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
716        3999.773  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
717        3999.776  PRIVATE_MSG        tid=7   room=-  sem=-1   msgs=0    T7->T0 Alice
718        3999.780  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=15   Alice
719        3999.780  SEM_POST           tid=7   room=-  sem=50   msgs=15   Alice
720        4072.881  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
721        4072.885  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
722        4072.887  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Bob
723        4072.887  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Bob
724        4072.888  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=16   Bob
725        4072.888  SEM_POST           tid=2   room=-  sem=50   msgs=16   Bob
726        4132.407  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
727        4132.412  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
728        4132.414  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Charlie
729        4132.414  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Charlie
730        4132.414  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=16   Charlie
731        4132.415  SEM_POST           tid=3   room=-  sem=50   msgs=16   Charlie
732        4196.599  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
733        4196.601  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
734        4196.602  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
735        4196.602  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Diana
736        4196.602  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=16   Diana
737        4196.603  SEM_POST           tid=4   room=-  sem=50   msgs=16   Diana
738        4259.878  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
739        4259.880  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
740        4259.881  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Eve
741        4259.882  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Eve
742        4259.882  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=16   Eve
743        4259.882  SEM_POST           tid=5   room=-  sem=50   msgs=16   Eve
744        4323.500  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
745        4323.504  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
746        4323.505  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Frank
747        4323.506  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Frank
748        4323.506  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=17   Frank
749        4323.506  SEM_POST           tid=0   room=-  sem=50   msgs=17   Frank
750        4389.952  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
751        4389.955  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
752        4389.958  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Grace
753        4389.958  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Grace
754        4389.958  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=16   Grace
755        4389.959  SEM_POST           tid=1   room=-  sem=50   msgs=16   Grace
756        4456.761  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
757        4456.764  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
758        4456.765  ACQUIRED_LOCK      tid=6   room=B  sem=-1   msgs=0    Hank
759        4456.766  RELEASED_LOCK      tid=6   room=B  sem=-1   msgs=0    Hank
760        4456.766  MSG_BROADCAST      tid=6   room=B  sem=49   msgs=16   Hank
761        4456.766  SEM_POST           tid=6   room=-  sem=50   msgs=16   Hank
762        4518.585  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
763        4518.588  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
764        4518.590  PRIVATE_MSG        tid=7   room=-  sem=-1   msgs=0    T7->T6 Iris
765        4518.593  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=16   Iris
766        4518.594  SEM_POST           tid=7   room=-  sem=50   msgs=16   Iris
767        4582.967  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
768        4582.968  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
769        4582.969  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Jack
770        4582.970  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Jack
771        4582.970  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=17   Jack
772        4582.970  SEM_POST           tid=2   room=-  sem=50   msgs=17   Jack
773        4648.559  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
774        4648.563  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
775        4648.565  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Karen
776        4648.565  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Karen
777        4648.566  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=17   Karen
778        4648.566  SEM_POST           tid=3   room=-  sem=50   msgs=17   Karen
779        4714.853  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
780        4714.855  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
781        4714.857  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
782        4714.858  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Leo
783        4714.858  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=17   Leo
784        4714.858  SEM_POST           tid=4   room=-  sem=50   msgs=17   Leo
785        4781.045  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
786        4781.046  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
787        4781.048  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Mia
788        4781.049  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Mia
789        4781.049  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=17   Mia
790        4781.050  SEM_POST           tid=5   room=-  sem=50   msgs=17   Mia
791        4849.388  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
792        4849.390  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
793        4849.392  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Nick
794        4849.393  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Nick
795        4849.393  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=18   Nick
796        4849.393  SEM_POST           tid=0   room=-  sem=50   msgs=18   Nick
797        4924.086  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
798        4924.089  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
799        4924.091  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Olivia
800        4924.091  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Olivia
801        4924.092  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=17   Olivia
802        4924.092  SEM_POST           tid=1   room=-  sem=50   msgs=17   Olivia
803        4993.371  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
804        4993.373  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
805        4993.375  ACQUIRED_LOCK      tid=6   room=A  sem=-1   msgs=0    Paul
806        4993.376  RELEASED_LOCK      tid=6   room=A  sem=-1   msgs=0    Paul
807        4993.376  MSG_BROADCAST      tid=6   room=A  sem=49   msgs=17   Paul
808        4993.376  SEM_POST           tid=6   room=-  sem=50   msgs=17   Paul
809        5063.224  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
810        5063.226  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
811        5063.228  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T0 Quinn
812        5063.230  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=17   Quinn
813        5063.230  SEM_POST           tid=7   room=-  sem=50   msgs=17   Quinn
814        5127.271  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
815        5127.274  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
816        5127.276  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Rose
817        5127.277  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Rose
818        5127.277  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=18   Rose
819        5127.277  SEM_POST           tid=2   room=-  sem=50   msgs=18   Rose
820        5195.623  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
821        5195.629  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
822        5195.632  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Sam
823        5195.633  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Sam
824        5195.633  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=18   Sam
825        5195.633  SEM_POST           tid=3   room=-  sem=50   msgs=18   Sam
826        5259.835  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
827        5259.840  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
828        5259.842  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
829        5259.843  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Tina
830        5259.843  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=18   Tina
831        5259.844  SEM_POST           tid=4   room=-  sem=50   msgs=18   Tina
832        5342.892  SEM_BLOCK          tid=5   room=-  sem=50   msgs=0    about to wait
833        5342.902  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
834        5342.904  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Alice
835        5342.905  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Alice
836        5342.905  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=18   Alice
837        5342.905  SEM_POST           tid=5   room=-  sem=50   msgs=18   Alice
838        5391.814  SEM_BLOCK          tid=0   room=-  sem=50   msgs=0    about to wait
839        5391.817  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
840        5391.819  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Bob
841        5391.819  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Bob
842        5391.820  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=19   Bob
843        5391.820  SEM_POST           tid=0   room=-  sem=50   msgs=19   Bob
844        5459.579  SEM_BLOCK          tid=1   room=-  sem=50   msgs=0    about to wait
845        5459.582  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
846        5459.584  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Charlie
847        5459.585  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Charlie
848        5459.585  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=18   Charlie
849        5459.585  SEM_POST           tid=1   room=-  sem=50   msgs=18   Charlie
850        5526.116  SEM_BLOCK          tid=6   room=-  sem=50   msgs=0    about to wait
851        5526.118  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
852        5526.120  ACQUIRED_LOCK      tid=6   room=C  sem=-1   msgs=0    Diana
853        5526.121  RELEASED_LOCK      tid=6   room=C  sem=-1   msgs=0    Diana
854        5526.121  MSG_BROADCAST      tid=6   room=C  sem=49   msgs=18   Diana
855        5526.121  SEM_POST           tid=6   room=-  sem=50   msgs=18   Diana
856        5594.481  SEM_BLOCK          tid=7   room=-  sem=50   msgs=0    about to wait
857        5594.485  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
858        5594.487  PRIVATE_MSG        tid=1   room=-  sem=-1   msgs=0    T1->T7 Eve
859        5594.490  PRIVATE_MSG        tid=7   room=P  sem=49   msgs=18   Eve
860        5594.490  SEM_POST           tid=7   room=-  sem=50   msgs=18   Eve
861        5671.965  SEM_BLOCK          tid=2   room=-  sem=50   msgs=0    about to wait
862        5671.970  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
863        5671.972  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Frank
864        5671.973  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Frank
865        5671.973  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=19   Frank
866        5671.974  SEM_POST           tid=2   room=-  sem=50   msgs=19   Frank
867        5731.898  SEM_BLOCK          tid=3   room=-  sem=50   msgs=0    about to wait
868        5731.899  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
869        5731.901  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Grace
870        5731.902  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Grace
871        5731.902  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=19   Grace
872        5731.902  SEM_POST           tid=3   room=-  sem=50   msgs=19   Grace
873        5804.680  SEM_BLOCK          tid=4   room=-  sem=50   msgs=0    about to wait
