EVENT_LOG | OS-Level Chat Server | 2026-04-15 21:08:52
----------------------------------------------------------------
LINE  TIMESTAMP_MS   EVENT              TID    ROOM   SEM    MSGS   DETAIL
628       32502.881  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
629       32502.883  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Leo
630       32502.884  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Leo
631       32502.884  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=13   Leo
632       32502.884  SEM_POST           tid=4   room=-  sem=50   msgs=13   Leo
633       32523.746  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
634       32523.747  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Mia
635       32523.748  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Mia
636       32523.748  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=13   Mia
637       32523.748  SEM_POST           tid=3   room=-  sem=50   msgs=13   Mia
638       32545.033  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
639       32545.034  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Nick
640       32545.035  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Nick
641       32545.035  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=13   Nick
642       32545.035  SEM_POST           tid=7   room=-  sem=50   msgs=13   Nick
643       32567.089  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
644       32567.090  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Olivia
645       32567.091  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Olivia
646       32567.091  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=14   Olivia
647       32567.091  SEM_POST           tid=0   room=-  sem=50   msgs=14   Olivia
648       32587.689  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
649       32587.692  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Paul
650       32587.693  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Paul
651       32587.693  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=13   Paul
652       32587.693  SEM_POST           tid=2   room=-  sem=50   msgs=13   Paul
653       32609.063  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
654       32609.067  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Quinn
655       32609.664  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=12   Quinn
656       32609.664  SEM_POST           tid=6   room=-  sem=50   msgs=12   Quinn
657       32630.544  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
658       32630.545  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Rose
659       32630.546  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Rose
660       32630.546  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=13   Rose
661       32630.546  SEM_POST           tid=1   room=-  sem=50   msgs=13   Rose
662       32651.050  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
663       32651.053  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Sam
664       32651.055  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Sam
665       32651.055  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=13   Sam
666       32651.055  SEM_POST           tid=5   room=-  sem=50   msgs=13   Sam
667       32672.195  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
668       32672.197  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Tina
669       32672.198  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Tina
670       32672.198  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=14   Tina
671       32672.198  SEM_POST           tid=4   room=-  sem=50   msgs=14   Tina
672       32692.748  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
673       32692.750  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Alice
674       32692.751  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Alice
675       32692.751  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=14   Alice
676       32692.752  SEM_POST           tid=3   room=-  sem=50   msgs=14   Alice
677       32719.801  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
678       32719.803  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Bob
679       32719.804  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Bob
680       32719.804  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=14   Bob
681       32719.805  SEM_POST           tid=7   room=-  sem=50   msgs=14   Bob
682       32739.910  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
683       32739.912  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Charlie
684       32739.913  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Charlie
685       32739.913  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=15   Charlie
686       32739.913  SEM_POST           tid=0   room=-  sem=50   msgs=15   Charlie
687       32761.039  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
688       32761.041  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Diana
689       32761.041  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Diana
690       32761.041  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=14   Diana
691       32761.042  SEM_POST           tid=2   room=-  sem=50   msgs=14   Diana
692       32787.525  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
693       32787.531  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Eve
694       32787.564  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=13   Eve
695       32787.564  SEM_POST           tid=6   room=-  sem=50   msgs=13   Eve
696       32809.016  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
697       32809.018  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Frank
698       32809.019  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Frank
699       32809.019  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=14   Frank
700       32809.019  SEM_POST           tid=1   room=-  sem=50   msgs=14   Frank
701       32830.113  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
702       32830.117  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Grace
703       32830.118  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Grace
704       32830.118  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=14   Grace
705       32830.118  SEM_POST           tid=5   room=-  sem=50   msgs=14   Grace
706       32855.374  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
707       32855.376  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Hank
708       32855.377  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Hank
709       32855.377  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=15   Hank
710       32855.377  SEM_POST           tid=4   room=-  sem=50   msgs=15   Hank
711       32875.702  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
712       32875.704  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Iris
713       32875.705  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Iris
714       32875.705  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=15   Iris
715       32875.705  SEM_POST           tid=3   room=-  sem=50   msgs=15   Iris
716       32898.394  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
717       32898.397  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Jack
718       32898.397  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Jack
719       32898.397  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=15   Jack
720       32898.398  SEM_POST           tid=7   room=-  sem=50   msgs=15   Jack
721       32922.377  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
722       32922.378  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Karen
723       32922.379  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Karen
724       32922.379  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=16   Karen
725       32922.379  SEM_POST           tid=0   room=-  sem=50   msgs=16   Karen
726       32942.578  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
727       32942.581  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Leo
728       32942.582  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Leo
729       32942.582  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=15   Leo
730       32942.582  SEM_POST           tid=2   room=-  sem=50   msgs=15   Leo
731       32962.655  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
732       32962.659  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Mia
733       32962.667  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=14   Mia
734       32962.667  SEM_POST           tid=6   room=-  sem=50   msgs=14   Mia
735       32985.769  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
736       32985.771  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Nick
737       32985.772  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Nick
738       32985.772  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=15   Nick
739       32985.772  SEM_POST           tid=1   room=-  sem=50   msgs=15   Nick
740       33006.331  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
741       33006.335  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Olivia
742       33006.335  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Olivia
743       33006.335  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=15   Olivia
744       33006.336  SEM_POST           tid=5   room=-  sem=50   msgs=15   Olivia
745       33026.468  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
746       33026.471  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Paul
747       33026.472  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Paul
748       33026.472  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=16   Paul
749       33026.472  SEM_POST           tid=4   room=-  sem=50   msgs=16   Paul
750       33054.854  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
751       33054.858  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Quinn
752       33054.858  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Quinn
753       33054.859  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=16   Quinn
754       33054.859  SEM_POST           tid=3   room=-  sem=50   msgs=16   Quinn
755       33068.883  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
756       33068.886  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Rose
757       33068.886  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Rose
758       33068.886  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=16   Rose
759       33068.886  SEM_POST           tid=7   room=-  sem=50   msgs=16   Rose
760       33089.743  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
761       33089.745  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Sam
762       33089.746  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Sam
763       33089.746  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=17   Sam
764       33089.746  SEM_POST           tid=0   room=-  sem=50   msgs=17   Sam
765       33112.457  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
766       33112.457  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Tina
767       33112.458  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Tina
768       33112.458  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=16   Tina
769       33112.458  SEM_POST           tid=2   room=-  sem=50   msgs=16   Tina
770       33133.714  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
771       33133.717  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Alice
772       33133.727  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=15   Alice
773       33133.727  SEM_POST           tid=6   room=-  sem=50   msgs=15   Alice
774       33155.240  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
775       33155.241  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Bob
776       33155.242  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Bob
777       33155.242  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=16   Bob
778       33155.242  SEM_POST           tid=1   room=-  sem=50   msgs=16   Bob
779       33176.360  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
780       33176.362  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Charlie
781       33176.364  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Charlie
782       33176.364  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=16   Charlie
783       33176.364  SEM_POST           tid=5   room=-  sem=50   msgs=16   Charlie
784       33196.544  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
785       33196.546  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Diana
786       33196.547  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Diana
787       33196.547  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=17   Diana
788       33196.547  SEM_POST           tid=4   room=-  sem=50   msgs=17   Diana
789       33218.700  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
790       33218.702  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Eve
791       33218.703  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Eve
792       33218.703  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=17   Eve
793       33218.703  SEM_POST           tid=3   room=-  sem=50   msgs=17   Eve
794       33239.989  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
795       33239.991  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Frank
796       33239.992  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Frank
797       33239.992  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=17   Frank
798       33239.993  SEM_POST           tid=7   room=-  sem=50   msgs=17   Frank
799       33262.061  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
800       33262.063  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Grace
801       33262.064  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Grace
802       33262.064  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=18   Grace
803       33262.064  SEM_POST           tid=0   room=-  sem=50   msgs=18   Grace
804       33285.111  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
805       33285.114  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Hank
806       33285.114  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Hank
807       33285.114  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=17   Hank
808       33285.115  SEM_POST           tid=2   room=-  sem=50   msgs=17   Hank
809       33305.541  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
810       33305.545  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Iris
811       33305.555  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=16   Iris
812       33305.555  SEM_POST           tid=6   room=-  sem=50   msgs=16   Iris
813       33326.021  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
814       33326.023  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Jack
815       33326.024  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Jack
816       33326.024  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=17   Jack
817       33326.024  SEM_POST           tid=1   room=-  sem=50   msgs=17   Jack
818       33346.880  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
819       33346.881  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Karen
820       33346.882  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Karen
821       33346.882  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=17   Karen
822       33346.882  SEM_POST           tid=5   room=-  sem=50   msgs=17   Karen
823       33370.721  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
824       33370.724  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Leo
825       33370.725  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Leo
826       33370.725  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=18   Leo
827       33370.725  SEM_POST           tid=4   room=-  sem=50   msgs=18   Leo
828       33392.086  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
829       33392.088  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Mia
830       33392.089  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Mia
831       33392.089  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=18   Mia
832       33392.089  SEM_POST           tid=3   room=-  sem=50   msgs=18   Mia
833       33413.078  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
834       33413.079  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Nick
835       33413.080  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Nick
836       33413.080  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=18   Nick
837       33413.080  SEM_POST           tid=7   room=-  sem=50   msgs=18   Nick
838       33435.219  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
839       33435.220  ACQUIRED_LOCK      tid=0   room=B  sem=-1   msgs=0    Olivia
840       33435.221  RELEASED_LOCK      tid=0   room=B  sem=-1   msgs=0    Olivia
841       33435.221  MSG_BROADCAST      tid=0   room=B  sem=49   msgs=19   Olivia
842       33435.221  SEM_POST           tid=0   room=-  sem=50   msgs=19   Olivia
843       33456.745  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
844       33456.747  ACQUIRED_LOCK      tid=2   room=C  sem=-1   msgs=0    Paul
845       33456.748  RELEASED_LOCK      tid=2   room=C  sem=-1   msgs=0    Paul
846       33456.748  MSG_BROADCAST      tid=2   room=C  sem=49   msgs=18   Paul
847       33456.748  SEM_POST           tid=2   room=-  sem=50   msgs=18   Paul
848       33479.274  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
849       33479.276  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Quinn
850       33479.287  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=17   Quinn
851       33479.288  SEM_POST           tid=6   room=-  sem=50   msgs=17   Quinn
852       33501.801  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
853       33501.803  ACQUIRED_LOCK      tid=1   room=B  sem=-1   msgs=0    Rose
854       33501.804  RELEASED_LOCK      tid=1   room=B  sem=-1   msgs=0    Rose
855       33501.804  MSG_BROADCAST      tid=1   room=B  sem=49   msgs=18   Rose
856       33501.804  SEM_POST           tid=1   room=-  sem=50   msgs=18   Rose
857       33523.327  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
858       33523.329  ACQUIRED_LOCK      tid=5   room=C  sem=-1   msgs=0    Sam
859       33523.330  RELEASED_LOCK      tid=5   room=C  sem=-1   msgs=0    Sam
860       33523.330  MSG_BROADCAST      tid=5   room=C  sem=49   msgs=18   Sam
861       33523.330  SEM_POST           tid=5   room=-  sem=50   msgs=18   Sam
862       33543.936  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
863       33543.938  ACQUIRED_LOCK      tid=4   room=A  sem=-1   msgs=0    Tina
864       33543.939  RELEASED_LOCK      tid=4   room=A  sem=-1   msgs=0    Tina
865       33543.939  MSG_BROADCAST      tid=4   room=A  sem=49   msgs=19   Tina
866       33543.939  SEM_POST           tid=4   room=-  sem=50   msgs=19   Tina
867       33575.467  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
868       33575.469  ACQUIRED_LOCK      tid=3   room=B  sem=-1   msgs=0    Alice
869       33575.470  RELEASED_LOCK      tid=3   room=B  sem=-1   msgs=0    Alice
870       33575.470  MSG_BROADCAST      tid=3   room=B  sem=49   msgs=19   Alice
871       33575.470  SEM_POST           tid=3   room=-  sem=50   msgs=19   Alice
872       33598.973  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
873       33598.977  ACQUIRED_LOCK      tid=7   room=C  sem=-1   msgs=0    Bob
874       33598.978  RELEASED_LOCK      tid=7   room=C  sem=-1   msgs=0    Bob
875       33598.978  MSG_BROADCAST      tid=7   room=C  sem=49   msgs=19   Bob
876       33598.979  SEM_POST           tid=7   room=-  sem=50   msgs=19   Bob
877       33620.739  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
878       33620.755  ACQUIRED_LOCK      tid=0   room=A  sem=-1   msgs=0    Charlie
879       33620.755  RELEASED_LOCK      tid=0   room=A  sem=-1   msgs=0    Charlie
880       33620.756  MSG_BROADCAST      tid=0   room=A  sem=49   msgs=20   Charlie
881       33620.756  SEM_POST           tid=0   room=-  sem=50   msgs=20   Charlie
882       33644.767  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
883       33644.769  ACQUIRED_LOCK      tid=2   room=B  sem=-1   msgs=0    Diana
884       33644.770  RELEASED_LOCK      tid=2   room=B  sem=-1   msgs=0    Diana
885       33644.770  MSG_BROADCAST      tid=2   room=B  sem=49   msgs=19   Diana
886       33644.770  SEM_POST           tid=2   room=-  sem=50   msgs=19   Diana
887       33666.316  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
888       33666.320  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Eve
889       33666.334  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=18   Eve
890       33666.335  SEM_POST           tid=6   room=-  sem=50   msgs=18   Eve
891       33694.242  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
892       33694.246  ACQUIRED_LOCK      tid=1   room=A  sem=-1   msgs=0    Frank
893       33694.246  RELEASED_LOCK      tid=1   room=A  sem=-1   msgs=0    Frank
894       33694.246  MSG_BROADCAST      tid=1   room=A  sem=49   msgs=19   Frank
895       33694.246  SEM_POST           tid=1   room=-  sem=50   msgs=19   Frank
896       33714.755  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
897       33714.757  ACQUIRED_LOCK      tid=5   room=B  sem=-1   msgs=0    Grace
898       33714.758  RELEASED_LOCK      tid=5   room=B  sem=-1   msgs=0    Grace
899       33714.758  MSG_BROADCAST      tid=5   room=B  sem=49   msgs=19   Grace
900       33714.758  SEM_POST           tid=5   room=-  sem=50   msgs=19   Grace
901       33743.420  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
902       33743.423  ACQUIRED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
903       33743.424  RELEASED_LOCK      tid=4   room=C  sem=-1   msgs=0    Hank
904       33743.424  MSG_BROADCAST      tid=4   room=C  sem=49   msgs=20   Hank
905       33743.424  SEM_POST           tid=4   room=-  sem=50   msgs=20   Hank
906       33765.107  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
907       33765.110  ACQUIRED_LOCK      tid=3   room=A  sem=-1   msgs=0    Iris
908       33765.110  RELEASED_LOCK      tid=3   room=A  sem=-1   msgs=0    Iris
909       33765.110  MSG_BROADCAST      tid=3   room=A  sem=49   msgs=20   Iris
910       33765.111  SEM_POST           tid=3   room=-  sem=50   msgs=20   Iris
911       33786.889  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
912       33786.891  ACQUIRED_LOCK      tid=7   room=B  sem=-1   msgs=0    Jack
913       33786.892  RELEASED_LOCK      tid=7   room=B  sem=-1   msgs=0    Jack
914       33786.892  MSG_BROADCAST      tid=7   room=B  sem=49   msgs=20   Jack
915       33786.892  SEM_POST           tid=7   room=-  sem=50   msgs=20   Jack
916       33809.807  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
917       33809.809  ACQUIRED_LOCK      tid=0   room=C  sem=-1   msgs=0    Karen
918       33809.810  RELEASED_LOCK      tid=0   room=C  sem=-1   msgs=0    Karen
919       33809.810  MSG_BROADCAST      tid=0   room=C  sem=49   msgs=21   Karen
920       33809.811  SEM_POST           tid=0   room=-  sem=50   msgs=21   Karen
921       33830.333  SEM_WAIT           tid=2   room=-  sem=49   msgs=0    ADMITTED
922       33830.336  ACQUIRED_LOCK      tid=2   room=A  sem=-1   msgs=0    Leo
923       33830.336  RELEASED_LOCK      tid=2   room=A  sem=-1   msgs=0    Leo
924       33830.337  MSG_BROADCAST      tid=2   room=A  sem=49   msgs=20   Leo
925       33830.337  SEM_POST           tid=2   room=-  sem=50   msgs=20   Leo
926       33856.514  SEM_WAIT           tid=6   room=-  sem=49   msgs=0    ADMITTED
927       33856.520  PRIVATE_MSG        tid=6   room=-  sem=-1   msgs=0    T6->T1 Mia
928       33856.614  PRIVATE_MSG        tid=6   room=P  sem=49   msgs=19   Mia
929       33856.615  SEM_POST           tid=6   room=-  sem=50   msgs=19   Mia
930       33877.546  SEM_WAIT           tid=1   room=-  sem=49   msgs=0    ADMITTED
931       33877.548  ACQUIRED_LOCK      tid=1   room=C  sem=-1   msgs=0    Nick
932       33877.549  RELEASED_LOCK      tid=1   room=C  sem=-1   msgs=0    Nick
933       33877.549  MSG_BROADCAST      tid=1   room=C  sem=49   msgs=20   Nick
934       33877.549  SEM_POST           tid=1   room=-  sem=50   msgs=20   Nick
935       33898.015  SEM_WAIT           tid=5   room=-  sem=49   msgs=0    ADMITTED
936       33898.017  ACQUIRED_LOCK      tid=5   room=A  sem=-1   msgs=0    Olivia
937       33898.018  RELEASED_LOCK      tid=5   room=A  sem=-1   msgs=0    Olivia
938       33898.018  MSG_BROADCAST      tid=5   room=A  sem=49   msgs=20   Olivia
939       33898.019  SEM_POST           tid=5   room=-  sem=50   msgs=20   Olivia
940       33918.923  SEM_WAIT           tid=4   room=-  sem=49   msgs=0    ADMITTED
941       33918.925  ACQUIRED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
942       33918.926  RELEASED_LOCK      tid=4   room=B  sem=-1   msgs=0    Paul
943       33918.926  MSG_BROADCAST      tid=4   room=B  sem=49   msgs=21   Paul
944       33918.926  SEM_POST           tid=4   room=-  sem=50   msgs=21   Paul
945       33939.951  SEM_WAIT           tid=3   room=-  sem=49   msgs=0    ADMITTED
946       33939.953  ACQUIRED_LOCK      tid=3   room=C  sem=-1   msgs=0    Quinn
947       33939.953  RELEASED_LOCK      tid=3   room=C  sem=-1   msgs=0    Quinn
948       33939.953  MSG_BROADCAST      tid=3   room=C  sem=49   msgs=21   Quinn
949       33939.953  SEM_POST           tid=3   room=-  sem=50   msgs=21   Quinn
950       33964.792  SEM_WAIT           tid=7   room=-  sem=49   msgs=0    ADMITTED
951       33964.798  ACQUIRED_LOCK      tid=7   room=A  sem=-1   msgs=0    Rose
952       33964.799  RELEASED_LOCK      tid=7   room=A  sem=-1   msgs=0    Rose
953       33964.799  MSG_BROADCAST      tid=7   room=A  sem=49   msgs=21   Rose
954       33964.800  SEM_POST           tid=7   room=-  sem=50   msgs=21   Rose
955       33981.135  SEM_WAIT           tid=0   room=-  sem=49   msgs=0    ADMITTED
